device_id,os,browser,is_emulator
d_004582,Linux,Safari,0
d_004583,iOS,Chrome,0
d_004584,Linux,Chrome,1
d_004585,Windows,Chrome,0
d_004586,Android,Safari,0
d_004587,Android,Safari,0
d_004588,Android,Firefox,0
d_004589,iOS,Chrome,0
d_004590,iOS,Safari,0
d_004591,iOS,Chrome,0
d_004592,Windows,Chrome,0
d_004593,iOS,Edge,0
d_004594,Linux,Edge,1
d_004595,Android,Chrome,0
d_004596,Windows,Firefox,0
d_004597,Linux,Firefox,0
d_004598,iOS,Chrome,0
d_004599,Linux,Safari,0
d_004600,Linux,Edge,1
d_004601,Windows,Firefox,0
d_004602,Linux,Firefox,1
d_004603,Windows,Chrome,1
d_004604,iOS,Safari,1
d_004605,iOS,Chrome,0
d_004606,Linux,Safari,0
d_004607,Android,Safari,0
d_004608,Android,Firefox,0
d_004609,Android,Firefox,0
d_004610,Windows,Safari,0
d_004611,Windows,Edge,0
d_004612,Android,Edge,0
d_004613,iOS,Edge,1
d_004614,Android,Safari,0
d_004615,Android,Chrome,0
d_004616,iOS,Edge,0
d_004617,Linux,Chrome,1
d_004618,Android,Chrome,0
d_004619,Windows,Safari,0
d_004620,Windows,Safari,0
d_004621,iOS,Chrome,1
d_004622,Windows,Chrome,0
d_004623,iOS,Firefox,0
d_004624,iOS,Chrome,0
d_004625,iOS,Edge,0
d_004626,Android,Chrome,0
d_004627,Linux,Edge,1
d_004628,Linux,Edge,0
d_004629,iOS,Safari,0
d_004630,Linux,Safari,0
d_004631,Linux,Edge,0
d_004632,Windows,Chrome,0
d_004633,iOS,Edge,1
d_004634,Android,Safari,1
d_004635,Windows,Chrome,1
d_004636,Android,Safari,0
d_004637,iOS,Safari,0
d_004638,iOS,Chrome,0
d_004639,Windows,Safari,0
d_004640,Android,Edge,1
d_004641,Android,Edge,0
d_004642,Linux,Edge,1
d_004643,Android,Edge,0
d_004644,iOS,Chrome,0
d_004645,Windows,Safari,0
d_004646,iOS,Edge,0
d_004647,Linux,Chrome,1
d_004648,Android,Firefox,1
d_004649,iOS,Firefox,1
d_004650,Linux,Safari,0
d_004651,iOS,Edge,0
d_004652,Windows,Edge,1
d_004653,iOS,Firefox,1
d_004654,iOS,Firefox,0
d_004655,iOS,Firefox,1
d_004656,Windows,Firefox,0
d_004657,Windows,Edge,0
d_004658,Linux,Firefox,0
d_004659,Android,Edge,0
d_004660,Linux,Safari,0
d_004661,Linux,Firefox,1
d_004662,Linux,Edge,0
d_004663,Android,Chrome,1
d_004664,Windows,Edge,1
d_004665,Windows,Firefox,0
d_004666,Windows,Chrome,1
d_004667,Windows,Chrome,0
d_004668,Linux,Safari,1
d_004669,Linux,Firefox,0
d_004670,Linux,Chrome,0
d_004671,Windows,Chrome,1
d_004672,Windows,Firefox,0
d_004673,iOS,Edge,0
d_004674,Windows,Safari,0
d_004675,Android,Safari,0
d_004676,iOS,Edge,1
d_004677,Linux,Edge,0
d_004678,Android,Chrome,0
d_004679,Windows,Firefox,0
d_004680,Android,Safari,0
d_004681,iOS,Chrome,0
d_004682,Linux,Firefox,0
d_004683,Linux,Firefox,0
d_004684,Windows,Edge,0
d_004685,Android,Safari,0
d_004686,Windows,Chrome,1
d_004687,Android,Safari,0
d_004688,Windows,Edge,0
d_004689,Android,Firefox,1
d_004690,Android,Firefox,0
d_004691,Windows,Chrome,1
d_004692,iOS,Edge,0
d_004693,Linux,Edge,0
d_004694,Linux,Chrome,0
d_004695,Linux,Safari,0
d_004696,Android,Chrome,1
d_004697,iOS,Edge,0
d_004698,Android,Chrome,0
d_004699,Windows,Firefox,0
d_004700,Windows,Safari,0
d_004701,Linux,Edge,0
d_004702,Windows,Edge,0
d_004703,Windows,Safari,1
d_004704,Android,Edge,0
d_004705,iOS,Chrome,0
d_004706,Windows,Edge,0
d_004707,iOS,Firefox,1
d_004708,iOS,Safari,1
d_004709,Android,Chrome,0
d_004710,iOS,Safari,0
d_004711,Linux,Chrome,0
d_004712,Linux,Firefox,0
d_004713,Linux,Firefox,1
d_004714,Windows,Firefox,0
d_004715,Linux,Firefox,0
d_004716,Android,Safari,0
d_004717,Windows,Chrome,0
d_004718,Android,Safari,1
d_004719,Windows,Firefox,0
d_004720,Android,Safari,0
d_004721,Android,Safari,0
d_004722,iOS,Safari,1
d_004723,Android,Edge,0
d_004724,iOS,Edge,0
d_004725,iOS,Edge,1
d_004726,iOS,Firefox,0
d_004727,Windows,Firefox,0
d_004728,iOS,Firefox,0
d_004729,Windows,Safari,0
d_004730,Android,Edge,0
d_004731,Windows,Edge,0
d_004732,Android,Edge,0
d_004733,Android,Firefox,0
d_004734,Android,Firefox,0
d_004735,Android,Firefox,0
d_004736,Linux,Firefox,1
d_004737,Linux,Safari,0
d_004738,iOS,Firefox,0
d_004739,Windows,Edge,0
d_004740,Android,Edge,0
d_004741,Windows,Firefox,0
d_004742,iOS,Firefox,1
d_004743,iOS,Chrome,0
d_004744,iOS,Edge,0
d_004745,iOS,Safari,0
d_004746,iOS,Edge,0
d_004747,Android,Safari,0
d_004748,iOS,Edge,0
d_004749,Linux,Safari,0
d_004750,Windows,Safari,0
d_004751,Linux,Safari,1
d_004752,Windows,Edge,0
d_004753,Windows,Chrome,0
d_004754,iOS,Chrome,0
d_004755,Windows,Edge,1
d_004756,iOS,Firefox,0
d_004757,Linux,Chrome,0
d_004758,Android,Firefox,0
d_004759,Linux,Safari,1
d_004760,Windows,Edge,0
d_004761,Android,Edge,1
d_004762,Linux,Safari,1
d_004763,Android,Firefox,1
d_004764,iOS,Edge,0
d_004765,Windows,Edge,0
d_004766,Windows,Firefox,1
d_004767,Android,Chrome,0
d_004768,Android,Firefox,0
d_004769,iOS,Chrome,1
d_004770,Windows,Safari,0
d_004771,Android,Edge,0
d_004772,Windows,Safari,0
d_004773,Linux,Firefox,0
d_004774,Linux,Firefox,0
d_004775,iOS,Firefox,1
d_004776,Windows,Firefox,1
d_004777,Android,Chrome,0
d_004778,iOS,Chrome,0
d_004779,Linux,Chrome,1
d_004780,Windows,Safari,0
d_004781,Android,Edge,1
d_004782,Windows,Firefox,0
d_004783,Windows,Chrome,0
d_004784,iOS,Edge,0
d_004785,iOS,Edge,1
d_004786,Android,Safari,0
d_004787,Android,Safari,0
d_004788,Linux,Chrome,0
d_004789,iOS,Edge,0
d_004790,Windows,Firefox,0
d_004791,Android,Safari,0
d_004792,Linux,Edge,0
d_004793,Windows,Firefox,0
d_004794,Linux,Edge,0
d_004795,iOS,Firefox,0
d_004796,Windows,Chrome,0
d_004797,Android,Firefox,1
d_004798,iOS,Edge,0
d_004799,Android,Chrome,0
d_004800,Android,Chrome,0
d_004801,iOS,Edge,0
d_004802,iOS,Firefox,0
d_004803,Android,Safari,0
d_004804,Android,Chrome,1
d_004805,Android,Chrome,0
d_004806,Windows,Firefox,0
d_004807,iOS,Firefox,0
d_004808,Linux,Safari,0
d_004809,Android,Firefox,1
d_004810,iOS,Edge,1
d_004811,iOS,Edge,1
d_004812,iOS,Firefox,0
d_004813,iOS,Safari,1
d_004814,iOS,Chrome,0
d_004815,Windows,Firefox,0
d_004816,Android,Firefox,1
d_004817,Linux,Safari,0
d_004818,Windows,Edge,0
d_004819,iOS,Edge,1
d_004820,Windows,Firefox,0
d_004821,Android,Edge,0
d_004822,iOS,Edge,0
d_004823,iOS,Safari,0
d_004824,Linux,Safari,1
d_004825,Android,Safari,1
d_004826,Linux,Edge,1
d_004827,Windows,Safari,0
d_004828,iOS,Chrome,0
d_004829,Windows,Firefox,1
d_004830,Linux,Chrome,0
d_004831,Android,Edge,0
d_004832,iOS,Firefox,0
d_004833,Linux,Firefox,0
d_004834,Windows,Chrome,0
d_004835,iOS,Chrome,0
d_004836,Linux,Safari,0
d_004837,Windows,Safari,0
d_004838,Linux,Safari,1
d_004839,iOS,Chrome,1
d_004840,Windows,Firefox,0
d_004841,Android,Safari,1
d_004842,iOS,Chrome,0
d_004843,Android,Edge,1
d_004844,Linux,Firefox,1
d_004845,iOS,Safari,0
d_004846,Linux,Firefox,0
d_004847,Windows,Chrome,0
d_004848,Windows,Edge,0
d_004849,Linux,Chrome,0
d_004850,Windows,Safari,1
d_004851,Linux,Chrome,0
d_004852,Linux,Firefox,0
d_004853,iOS,Firefox,0
d_004854,Android,Edge,0
d_004855,Linux,Edge,0
d_004856,iOS,Safari,0
d_004857,Linux,Firefox,0
d_004858,Linux,Chrome,1
d_004859,Android,Safari,0
d_004860,Android,Chrome,0
d_004861,iOS,Edge,0
d_004862,iOS,Safari,0
d_004863,iOS,Firefox,1
d_004864,iOS,Chrome,0
d_004865,Android,Safari,0
d_004866,Android,Chrome,0
d_004867,Linux,Edge,0
d_004868,Android,Firefox,0
d_004869,Android,Chrome,0
d_004870,Linux,Firefox,0
d_004871,iOS,Safari,0
d_004872,Windows,Safari,0
d_004873,Android,Edge,0
d_004874,Android,Safari,0
d_004875,Windows,Edge,0
d_004876,Linux,Safari,0
d_004877,Windows,Edge,1
d_004878,iOS,Safari,0
d_004879,Android,Edge,0
d_004880,iOS,Safari,0
d_004881,Android,Firefox,0
d_004882,iOS,Edge,0
d_004883,Android,Chrome,0
d_004884,iOS,Firefox,0
d_004885,Linux,Chrome,1
d_004886,iOS,Chrome,1
d_004887,Android,Safari,1
d_004888,Linux,Safari,1
d_004889,iOS,Chrome,0
d_004890,Windows,Safari,0
d_004891,Linux,Safari,1
d_004892,Windows,Safari,0
d_004893,Android,Chrome,1
d_004894,Linux,Edge,0
d_004895,Android,Chrome,0
d_004896,Linux,Safari,0
d_004897,Windows,Chrome,0
d_004898,Linux,Safari,0
d_004899,Android,Safari,1
d_004900,Linux,Safari,0
d_004901,Android,Chrome,0
d_004902,Linux,Chrome,0
d_004903,Android,Edge,1
d_004904,iOS,Safari,1
d_004905,Android,Firefox,0
d_004906,Windows,Edge,0
d_004907,Linux,Chrome,0
d_004908,Android,Edge,0
d_004909,Linux,Firefox,0
d_004910,iOS,Edge,0
d_004911,iOS,Safari,0
d_004912,Windows,Safari,0
d_004913,Windows,Safari,0
d_004914,Linux,Chrome,0
d_004915,Windows,Safari,0
d_004916,Windows,Chrome,0
d_004917,Android,Firefox,0
d_004918,Linux,Edge,0
d_004919,Linux,Chrome,0
d_004920,iOS,Edge,0
d_004921,Windows,Chrome,0
d_004922,iOS,Edge,0
d_004923,Android,Edge,1
d_004924,Android,Safari,0
d_004925,Windows,Firefox,0
d_004926,Android,Edge,0
d_004927,iOS,Chrome,0
d_004928,Android,Firefox,0
d_004929,iOS,Edge,0
d_004930,Windows,Edge,1
d_004931,Linux,Edge,0
d_004932,iOS,Safari,1
d_004933,Linux,Chrome,1
d_004934,Windows,Firefox,0
d_004935,Windows,Chrome,1
d_004936,Linux,Chrome,0
d_004937,Android,Edge,0
d_004938,iOS,Chrome,0
d_004939,Windows,Chrome,1
d_004940,Linux,Safari,0
d_004941,iOS,Safari,1
d_004942,iOS,Firefox,0
d_004943,Linux,Firefox,0
d_004944,Android,Safari,1
d_004945,iOS,Edge,0
d_004946,Windows,Edge,0
d_004947,iOS,Chrome,0
d_004948,Android,Safari,0
d_004949,Linux,Safari,0
d_004950,Windows,Firefox,0
d_004951,iOS,Safari,0
d_004952,Android,Chrome,0
d_004953,Linux,Safari,0
d_004954,Linux,Edge,0
d_004955,Android,Chrome,0
d_004956,Android,Chrome,0
d_004957,Android,Edge,0
d_004958,Android,Chrome,0
d_004959,iOS,Safari,1
d_004960,Linux,Safari,0
d_004961,Linux,Chrome,1
d_004962,Android,Firefox,1
d_004963,Android,Edge,0
d_004964,Windows,Edge,1
d_004965,Android,Chrome,0
d_004966,Windows,Safari,0
d_004967,Linux,Chrome,0
d_004968,iOS,Edge,0
d_004969,Android,Chrome,0
d_004970,Android,Firefox,0
d_004971,Windows,Safari,0
d_004972,iOS,Chrome,0
d_004973,Windows,Chrome,0
d_004974,Windows,Safari,0
d_004975,iOS,Firefox,0
d_004976,Linux,Chrome,1
d_004977,Windows,Edge,1
d_004978,Windows,Firefox,0
d_004979,Linux,Edge,1
d_004980,Android,Chrome,0
d_004981,iOS,Firefox,0
d_004982,iOS,Chrome,0
d_004983,iOS,Safari,0
d_004984,Windows,Chrome,1
d_004985,Linux,Safari,0
d_004986,Windows,Chrome,0
d_004987,Windows,Firefox,1
d_004988,Linux,Safari,0
d_004989,iOS,Edge,0
d_004990,iOS,Safari,0
d_004991,Linux,Chrome,0
d_004992,Windows,Chrome,0
d_004993,Android,Safari,0
d_004994,Android,Chrome,0
d_004995,Android,Safari,1
d_004996,Windows,Chrome,0
d_004997,Linux,Chrome,0
d_004998,Android,Edge,0
d_004999,iOS,Chrome,0
