card_id,bin,issuer,card_type
c_002428,440919,HDFC,CREDIT
c_002429,551598,ICICI,CREDIT
c_002430,516698,CHASE,DEBIT
c_002431,492521,ICICI,CREDIT
c_002432,527613,ICICI,CREDIT
c_002433,493335,CITI,CREDIT
c_002434,411921,CHASE,DEBIT
c_002435,519132,ICICI,DEBIT
c_002436,539979,CITI,DEBIT
c_002437,470802,HDFC,DEBIT
c_002438,460419,SBI,DEBIT
c_002439,450816,CITI,DEBIT
c_002440,419506,SBI,DEBIT
c_002441,412354,CITI,CREDIT
c_002442,481235,ICICI,CREDIT
c_002443,481200,CITI,DEBIT
c_002444,513302,CHASE,DEBIT
c_002445,482221,CHASE,CREDIT
c_002446,515770,HDFC,CREDIT
c_002447,536356,HDFC,DEBIT
c_002448,402884,HDFC,CREDIT
c_002449,459854,SBI,CREDIT
c_002450,495618,CITI,DEBIT
c_002451,502192,HDFC,DEBIT
c_002452,489838,ICICI,CREDIT
c_002453,462202,CHASE,CREDIT
c_002454,417906,ICICI,CREDIT
c_002455,512502,CITI,DEBIT
c_002456,423189,ICICI,DEBIT
c_002457,451412,ICICI,DEBIT
c_002458,469167,ICICI,CREDIT
c_002459,441698,CHASE,DEBIT
c_002460,428365,CITI,CREDIT
c_002461,543275,CITI,DEBIT
c_002462,487332,CITI,CREDIT
c_002463,503367,SBI,CREDIT
c_002464,469233,SBI,CREDIT
c_002465,497596,ICICI,DEBIT
c_002466,498247,SBI,CREDIT
c_002467,475080,HDFC,DEBIT
c_002468,536517,HDFC,CREDIT
c_002469,422368,ICICI,CREDIT
c_002470,518002,ICICI,DEBIT
c_002471,488638,ICICI,DEBIT
c_002472,454021,CITI,DEBIT
c_002473,555480,ICICI,CREDIT
c_002474,512417,CITI,CREDIT
c_002475,426140,CITI,CREDIT
c_002476,530195,HDFC,CREDIT
c_002477,500139,ICICI,DEBIT
c_002478,407314,HDFC,CREDIT
c_002479,536898,ICICI,DEBIT
c_002480,463683,SBI,CREDIT
c_002481,415640,HDFC,DEBIT
c_002482,448387,CHASE,DEBIT
c_002483,542004,ICICI,CREDIT
c_002484,402993,ICICI,DEBIT
c_002485,533210,CHASE,CREDIT
c_002486,476304,CHASE,CREDIT
c_002487,412113,CITI,DEBIT
c_002488,510569,CHASE,CREDIT
c_002489,428418,CITI,DEBIT
c_002490,521905,CHASE,DEBIT
c_002491,558256,SBI,DEBIT
c_002492,526663,CHASE,CREDIT
c_002493,417217,CHASE,DEBIT
c_002494,424591,CHASE,DEBIT
c_002495,410956,SBI,CREDIT
c_002496,547040,HDFC,CREDIT
c_002497,426995,CITI,CREDIT
c_002498,550550,ICICI,DEBIT
c_002499,459293,ICICI,CREDIT
c_002500,477954,SBI,CREDIT
c_002501,467293,CITI,CREDIT
c_002502,522491,SBI,DEBIT
c_002503,554356,CITI,DEBIT
c_002504,505192,HDFC,CREDIT
c_002505,460474,CITI,DEBIT
c_002506,501424,SBI,DEBIT
c_002507,547995,CHASE,DEBIT
c_002508,460153,SBI,DEBIT
c_002509,488157,HDFC,CREDIT
c_002510,413914,HDFC,DEBIT
c_002511,497979,CITI,DEBIT
c_002512,449238,CHASE,DEBIT
c_002513,551932,CHASE,CREDIT
c_002514,402824,CHASE,CREDIT
c_002515,445914,HDFC,CREDIT
c_002516,464645,HDFC,DEBIT
c_002517,504326,ICICI,CREDIT
c_002518,445055,CHASE,DEBIT
c_002519,436856,ICICI,DEBIT
c_002520,511003,CITI,DEBIT
c_002521,544284,CITI,CREDIT
c_002522,496164,SBI,DEBIT
c_002523,437110,CITI,DEBIT
c_002524,452163,SBI,DEBIT
c_002525,531985,SBI,DEBIT
c_002526,421674,HDFC,CREDIT
c_002527,494919,CHASE,DEBIT
c_002528,485530,HDFC,CREDIT
c_002529,481657,SBI,CREDIT
c_002530,498928,CITI,DEBIT
c_002531,490481,HDFC,DEBIT
c_002532,442709,HDFC,CREDIT
c_002533,412343,HDFC,DEBIT
c_002534,542365,ICICI,DEBIT
c_002535,422749,CITI,CREDIT
c_002536,496375,CITI,CREDIT
c_002537,548442,CITI,DEBIT
c_002538,457815,SBI,CREDIT
c_002539,426205,CHASE,CREDIT
c_002540,421350,CHASE,DEBIT
c_002541,450396,HDFC,CREDIT
c_002542,507690,CITI,CREDIT
c_002543,414937,CITI,CREDIT
c_002544,419323,ICICI,CREDIT
c_002545,500135,HDFC,CREDIT
c_002546,424437,CHASE,CREDIT
c_002547,541785,ICICI,CREDIT
c_002548,454744,ICICI,CREDIT
c_002549,500973,CITI,CREDIT
c_002550,430226,CITI,CREDIT
c_002551,505830,CHASE,CREDIT
c_002552,514185,HDFC,DEBIT
c_002553,501652,SBI,DEBIT
c_002554,481307,SBI,CREDIT
c_002555,461126,HDFC,CREDIT
c_002556,461953,HDFC,DEBIT
c_002557,459191,ICICI,CREDIT
c_002558,552081,CHASE,CREDIT
c_002559,487380,CHASE,CREDIT
c_002560,489203,HDFC,DEBIT
c_002561,479218,CITI,CREDIT
c_002562,539809,HDFC,CREDIT
c_002563,515025,ICICI,DEBIT
c_002564,541925,HDFC,CREDIT
c_002565,501454,HDFC,CREDIT
c_002566,475893,ICICI,CREDIT
c_002567,413491,CHASE,CREDIT
c_002568,551970,SBI,CREDIT
c_002569,508411,HDFC,DEBIT
c_002570,428181,HDFC,CREDIT
c_002571,551029,CHASE,CREDIT
c_002572,480392,CHASE,CREDIT
c_002573,476003,SBI,CREDIT
c_002574,489501,CHASE,DEBIT
c_002575,534148,CITI,CREDIT
c_002576,439767,ICICI,CREDIT
c_002577,551156,ICICI,CREDIT
c_002578,532883,SBI,CREDIT
c_002579,406482,ICICI,DEBIT
c_002580,559607,CITI,CREDIT
c_002581,499673,CITI,CREDIT
c_002582,509277,HDFC,CREDIT
c_002583,499341,CITI,DEBIT
c_002584,506882,HDFC,DEBIT
c_002585,536158,ICICI,CREDIT
c_002586,543618,CHASE,DEBIT
c_002587,516092,CHASE,CREDIT
c_002588,515089,CITI,CREDIT
c_002589,522784,HDFC,DEBIT
c_002590,549291,CITI,CREDIT
c_002591,437831,CHASE,DEBIT
c_002592,530286,CHASE,DEBIT
c_002593,516402,HDFC,DEBIT
c_002594,414463,CHASE,DEBIT
c_002595,493740,HDFC,DEBIT
c_002596,545201,CITI,CREDIT
c_002597,445191,ICICI,DEBIT
c_002598,506657,CITI,DEBIT
c_002599,475345,ICICI,DEBIT
c_002600,460772,ICICI,DEBIT
c_002601,413601,ICICI,DEBIT
c_002602,554504,ICICI,CREDIT
c_002603,473380,CHASE,DEBIT
c_002604,505155,HDFC,CREDIT
c_002605,548373,SBI,DEBIT
c_002606,400604,CHASE,CREDIT
c_002607,434213,ICICI,CREDIT
c_002608,514726,CITI,CREDIT
c_002609,484703,ICICI,CREDIT
c_002610,423683,ICICI,CREDIT
c_002611,463554,CHASE,DEBIT
c_002612,408652,CHASE,CREDIT
c_002613,466534,CITI,CREDIT
c_002614,475305,CITI,CREDIT
c_002615,489297,ICICI,DEBIT
c_002616,430526,CITI,DEBIT
c_002617,467089,ICICI,CREDIT
c_002618,491766,SBI,DEBIT
c_002619,538780,HDFC,CREDIT
c_002620,464901,CHASE,CREDIT
c_002621,479346,ICICI,CREDIT
c_002622,487299,HDFC,CREDIT
c_002623,546048,CHASE,CREDIT
c_002624,542699,CHASE,DEBIT
c_002625,447297,HDFC,DEBIT
c_002626,554689,ICICI,DEBIT
c_002627,432071,ICICI,DEBIT
c_002628,525969,HDFC,DEBIT
c_002629,485466,CITI,CREDIT
c_002630,508712,ICICI,DEBIT
c_002631,541543,CHASE,CREDIT
c_002632,441806,CITI,CREDIT
c_002633,453210,HDFC,CREDIT
c_002634,441289,SBI,CREDIT
c_002635,507136,ICICI,DEBIT
c_002636,524227,CITI,CREDIT
c_002637,481188,SBI,DEBIT
c_002638,511964,HDFC,DEBIT
c_002639,451038,ICICI,DEBIT
c_002640,523471,HDFC,DEBIT
c_002641,484982,HDFC,DEBIT
c_002642,446870,CITI,CREDIT
c_002643,481846,SBI,DEBIT
c_002644,439338,HDFC,DEBIT
c_002645,441736,HDFC,DEBIT
c_002646,528214,SBI,CREDIT
c_002647,496095,SBI,DEBIT
c_002648,504424,SBI,CREDIT
c_002649,436041,HDFC,DEBIT
c_002650,470532,CHASE,CREDIT
c_002651,434500,CHASE,CREDIT
c_002652,404694,HDFC,CREDIT
c_002653,444857,CHASE,CREDIT
c_002654,466286,SBI,DEBIT
c_002655,413317,ICICI,CREDIT
c_002656,414523,CHASE,CREDIT
c_002657,476639,CITI,DEBIT
c_002658,452864,HDFC,CREDIT
c_002659,533087,CHASE,DEBIT
c_002660,462366,CITI,DEBIT
c_002661,504306,CITI,DEBIT
c_002662,511737,HDFC,DEBIT
c_002663,468056,SBI,CREDIT
c_002664,555823,ICICI,DEBIT
c_002665,435279,CHASE,CREDIT
c_002666,419785,SBI,CREDIT
c_002667,531115,HDFC,CREDIT
c_002668,401826,HDFC,CREDIT
c_002669,411608,HDFC,CREDIT
c_002670,530115,CITI,CREDIT
c_002671,434664,HDFC,DEBIT
c_002672,491854,HDFC,DEBIT
c_002673,412116,HDFC,DEBIT
c_002674,544102,SBI,DEBIT
c_002675,462462,ICICI,DEBIT
c_002676,548138,CHASE,DEBIT
c_002677,470425,CITI,DEBIT
c_002678,524942,CITI,CREDIT
c_002679,532519,ICICI,DEBIT
c_002680,490091,CITI,CREDIT
c_002681,484597,HDFC,DEBIT
c_002682,512553,ICICI,CREDIT
c_002683,421831,SBI,DEBIT
c_002684,405084,CHASE,CREDIT
c_002685,520452,SBI,DEBIT
c_002686,481205,ICICI,CREDIT
c_002687,547138,CHASE,DEBIT
c_002688,552783,CHASE,DEBIT
c_002689,501050,ICICI,CREDIT
c_002690,557624,HDFC,DEBIT
c_002691,418373,ICICI,CREDIT
c_002692,550760,CHASE,CREDIT
c_002693,461770,CHASE,CREDIT
c_002694,525833,ICICI,CREDIT
c_002695,477874,ICICI,CREDIT
c_002696,451787,SBI,CREDIT
c_002697,521225,CITI,CREDIT
c_002698,443198,CITI,CREDIT
c_002699,494870,CHASE,DEBIT
c_002700,488488,CHASE,CREDIT
c_002701,458405,CITI,DEBIT
c_002702,441075,CITI,DEBIT
c_002703,459347,SBI,DEBIT
c_002704,477811,ICICI,CREDIT
c_002705,523443,CITI,CREDIT
c_002706,413255,HDFC,DEBIT
c_002707,548799,SBI,DEBIT
c_002708,557655,HDFC,CREDIT
c_002709,492887,CHASE,DEBIT
c_002710,525273,CHASE,DEBIT
c_002711,475493,ICICI,CREDIT
c_002712,500124,ICICI,DEBIT
c_002713,495936,SBI,DEBIT
c_002714,408664,ICICI,CREDIT
c_002715,557180,ICICI,DEBIT
c_002716,556089,HDFC,CREDIT
c_002717,415374,HDFC,CREDIT
c_002718,438878,CHASE,DEBIT
c_002719,428503,HDFC,CREDIT
c_002720,448325,ICICI,CREDIT
c_002721,481458,HDFC,CREDIT
c_002722,528802,SBI,CREDIT
c_002723,549835,HDFC,DEBIT
c_002724,417242,CITI,CREDIT
c_002725,432997,CITI,DEBIT
c_002726,456997,SBI,CREDIT
c_002727,517538,SBI,DEBIT
c_002728,441396,CITI,DEBIT
c_002729,484683,CITI,CREDIT
c_002730,508904,CHASE,CREDIT
c_002731,421605,SBI,DEBIT
c_002732,556009,HDFC,DEBIT
c_002733,443558,CHASE,DEBIT
c_002734,478956,CHASE,DEBIT
c_002735,505561,SBI,DEBIT
c_002736,411195,ICICI,DEBIT
c_002737,558626,CITI,DEBIT
c_002738,550640,HDFC,DEBIT
c_002739,513331,SBI,CREDIT
c_002740,506582,HDFC,CREDIT
c_002741,478933,ICICI,CREDIT
c_002742,531920,CHASE,DEBIT
c_002743,485166,SBI,CREDIT
c_002744,413761,SBI,DEBIT
c_002745,465164,HDFC,CREDIT
c_002746,529160,CITI,DEBIT
c_002747,416034,CHASE,CREDIT
c_002748,495337,SBI,DEBIT
c_002749,451498,SBI,DEBIT
c_002750,550619,CHASE,DEBIT
c_002751,472660,SBI,DEBIT
c_002752,554655,ICICI,CREDIT
c_002753,445748,CITI,CREDIT
c_002754,546259,ICICI,CREDIT
c_002755,519714,ICICI,DEBIT
c_002756,533940,HDFC,DEBIT
c_002757,464559,HDFC,CREDIT
c_002758,460933,SBI,CREDIT
c_002759,465156,ICICI,DEBIT
c_002760,447392,ICICI,CREDIT
c_002761,481323,HDFC,DEBIT
c_002762,439984,SBI,CREDIT
c_002763,466453,HDFC,CREDIT
c_002764,450037,CHASE,DEBIT
c_002765,414408,ICICI,DEBIT
c_002766,490922,HDFC,CREDIT
c_002767,419037,CHASE,DEBIT
c_002768,432902,ICICI,DEBIT
c_002769,485630,HDFC,DEBIT
c_002770,527788,HDFC,CREDIT
c_002771,493452,SBI,CREDIT
c_002772,414192,CITI,CREDIT
c_002773,413717,SBI,DEBIT
c_002774,439927,SBI,CREDIT
c_002775,503093,SBI,DEBIT
c_002776,420629,CITI,DEBIT
c_002777,497343,SBI,DEBIT
c_002778,434497,SBI,DEBIT
c_002779,533874,HDFC,CREDIT
c_002780,535495,HDFC,DEBIT
c_002781,465396,SBI,DEBIT
c_002782,491565,ICICI,CREDIT
c_002783,466565,HDFC,CREDIT
c_002784,428855,SBI,CREDIT
c_002785,482328,SBI,CREDIT
c_002786,431791,CHASE,CREDIT
c_002787,460454,ICICI,DEBIT
c_002788,472788,CHASE,DEBIT
c_002789,404574,CHASE,DEBIT
c_002790,507614,ICICI,DEBIT
c_002791,540626,SBI,CREDIT
c_002792,462245,SBI,DEBIT
c_002793,402426,HDFC,CREDIT
c_002794,514247,HDFC,CREDIT
c_002795,410888,SBI,DEBIT
c_002796,414348,SBI,CREDIT
c_002797,531327,SBI,CREDIT
c_002798,556145,CHASE,CREDIT
c_002799,420275,SBI,DEBIT
c_002800,456563,CHASE,DEBIT
c_002801,532431,HDFC,DEBIT
c_002802,428653,HDFC,DEBIT
c_002803,474587,CHASE,DEBIT
c_002804,413121,ICICI,DEBIT
c_002805,527295,CITI,DEBIT
c_002806,541019,CITI,DEBIT
c_002807,410030,SBI,CREDIT
c_002808,430036,CHASE,DEBIT
c_002809,545453,CITI,DEBIT
c_002810,506858,CITI,CREDIT
c_002811,540419,SBI,DEBIT
c_002812,538265,SBI,CREDIT
c_002813,556207,HDFC,CREDIT
c_002814,409223,CITI,CREDIT
c_002815,487574,CHASE,DEBIT
c_002816,499665,CHASE,DEBIT
c_002817,537364,HDFC,DEBIT
c_002818,525610,ICICI,CREDIT
c_002819,441049,HDFC,DEBIT
c_002820,476122,CHASE,DEBIT
c_002821,450634,CHASE,DEBIT
c_002822,492197,CHASE,CREDIT
c_002823,404651,CHASE,DEBIT
c_002824,407544,CITI,DEBIT
c_002825,413032,CHASE,CREDIT
c_002826,536427,CITI,CREDIT
c_002827,427063,SBI,CREDIT
c_002828,474463,CITI,DEBIT
c_002829,507913,CHASE,DEBIT
c_002830,468213,CHASE,CREDIT
c_002831,469058,CITI,DEBIT
c_002832,513975,CHASE,CREDIT
c_002833,517818,SBI,DEBIT
c_002834,547111,SBI,CREDIT
c_002835,426470,HDFC,CREDIT
c_002836,479776,SBI,CREDIT
c_002837,411910,SBI,CREDIT
c_002838,505426,ICICI,CREDIT
c_002839,465259,HDFC,DEBIT
c_002840,515053,ICICI,DEBIT
c_002841,404261,HDFC,DEBIT
c_002842,491616,CITI,CREDIT
c_002843,512334,SBI,DEBIT
c_002844,462973,CHASE,CREDIT
c_002845,526382,ICICI,DEBIT
c_002846,452445,HDFC,CREDIT
c_002847,529795,CITI,CREDIT
c_002848,428381,CITI,DEBIT
c_002849,508968,HDFC,CREDIT
c_002850,474231,CITI,CREDIT
c_002851,440291,HDFC,DEBIT
c_002852,437637,SBI,DEBIT
c_002853,436305,SBI,CREDIT
c_002854,488346,SBI,DEBIT
c_002855,415152,SBI,CREDIT
c_002856,554626,HDFC,DEBIT
c_002857,547740,CITI,DEBIT
c_002858,548905,CHASE,CREDIT
c_002859,520126,ICICI,CREDIT
c_002860,435416,SBI,CREDIT
c_002861,425531,CHASE,DEBIT
c_002862,403457,ICICI,CREDIT
c_002863,465203,CITI,DEBIT
c_002864,415581,HDFC,DEBIT
c_002865,552112,HDFC,CREDIT
c_002866,458563,SBI,DEBIT
c_002867,480534,CITI,DEBIT
c_002868,404655,CHASE,CREDIT
c_002869,427880,CHASE,CREDIT
c_002870,482337,SBI,CREDIT
c_002871,501577,ICICI,CREDIT
c_002872,451026,SBI,DEBIT
c_002873,536804,CITI,CREDIT
c_002874,441094,ICICI,CREDIT
c_002875,440685,CHASE,CREDIT
c_002876,505963,HDFC,DEBIT
c_002877,443498,ICICI,DEBIT
c_002878,409792,ICICI,DEBIT
c_002879,475227,HDFC,CREDIT
c_002880,500202,CHASE,CREDIT
c_002881,426760,ICICI,CREDIT
c_002882,420660,SBI,DEBIT
c_002883,468785,HDFC,DEBIT
c_002884,532865,HDFC,CREDIT
c_002885,418205,CHASE,CREDIT
c_002886,513077,HDFC,DEBIT
c_002887,447105,ICICI,DEBIT
c_002888,527872,CITI,CREDIT
c_002889,472197,CHASE,DEBIT
c_002890,553014,CITI,CREDIT
c_002891,450777,CHASE,DEBIT
c_002892,485559,ICICI,CREDIT
c_002893,502474,CITI,CREDIT
c_002894,544613,SBI,CREDIT
c_002895,479411,ICICI,DEBIT
c_002896,437944,ICICI,CREDIT
c_002897,545574,ICICI,CREDIT
c_002898,540690,CITI,CREDIT
c_002899,450172,HDFC,DEBIT
c_002900,520976,ICICI,CREDIT
c_002901,420135,SBI,CREDIT
c_002902,410892,ICICI,DEBIT
c_002903,428803,CITI,DEBIT
c_002904,439976,CHASE,CREDIT
c_002905,553920,HDFC,CREDIT
c_002906,431856,CITI,DEBIT
c_002907,550405,CHASE,DEBIT
c_002908,500462,HDFC,DEBIT
c_002909,469125,CHASE,DEBIT
c_002910,531428,CITI,DEBIT
c_002911,426721,CITI,DEBIT
c_002912,482661,CHASE,DEBIT
c_002913,479632,CHASE,CREDIT
c_002914,546852,CITI,DEBIT
c_002915,475881,HDFC,DEBIT
c_002916,457788,SBI,DEBIT
c_002917,473637,HDFC,DEBIT
c_002918,418287,CITI,DEBIT
c_002919,429062,CITI,DEBIT
c_002920,481802,HDFC,CREDIT
c_002921,422524,ICICI,DEBIT
c_002922,482539,HDFC,CREDIT
c_002923,553943,HDFC,CREDIT
c_002924,481741,CHASE,DEBIT
c_002925,531682,SBI,CREDIT
c_002926,400357,CITI,CREDIT
c_002927,412521,CHASE,CREDIT
c_002928,426237,SBI,CREDIT
c_002929,538036,ICICI,DEBIT
c_002930,405709,ICICI,DEBIT
c_002931,468858,SBI,CREDIT
c_002932,471241,SBI,CREDIT
c_002933,432805,ICICI,CREDIT
c_002934,486015,CHASE,CREDIT
c_002935,414326,CHASE,CREDIT
c_002936,407162,ICICI,DEBIT
c_002937,517894,SBI,CREDIT
c_002938,552207,CITI,CREDIT
c_002939,400972,CITI,DEBIT
c_002940,464731,CITI,DEBIT
c_002941,459967,CHASE,CREDIT
c_002942,423320,ICICI,CREDIT
c_002943,478763,HDFC,DEBIT
c_002944,501006,HDFC,DEBIT
c_002945,443995,CHASE,CREDIT
c_002946,491905,ICICI,DEBIT
c_002947,545888,HDFC,CREDIT
c_002948,528164,CHASE,DEBIT
c_002949,422960,HDFC,DEBIT
c_002950,407015,CITI,CREDIT
c_002951,487107,SBI,CREDIT
c_002952,424804,ICICI,CREDIT
c_002953,459207,CHASE,DEBIT
c_002954,501842,SBI,DEBIT
c_002955,416104,SBI,CREDIT
c_002956,476177,CITI,CREDIT
c_002957,521603,CITI,CREDIT
c_002958,547175,CHASE,CREDIT
c_002959,533369,SBI,DEBIT
c_002960,522499,HDFC,DEBIT
c_002961,506243,HDFC,DEBIT
c_002962,414039,CHASE,CREDIT
c_002963,401029,HDFC,CREDIT
c_002964,527477,ICICI,CREDIT
c_002965,482103,CITI,CREDIT
c_002966,556111,ICICI,DEBIT
c_002967,409692,CHASE,DEBIT
c_002968,429005,HDFC,CREDIT
c_002969,427949,CITI,CREDIT
c_002970,413650,HDFC,CREDIT
c_002971,406193,ICICI,DEBIT
c_002972,470267,SBI,CREDIT
c_002973,422578,SBI,CREDIT
c_002974,555167,CHASE,CREDIT
c_002975,473221,ICICI,DEBIT
c_002976,461156,CITI,CREDIT
c_002977,548018,CHASE,CREDIT
c_002978,498048,ICICI,DEBIT
c_002979,548779,HDFC,CREDIT
c_002980,406950,ICICI,DEBIT
c_002981,494422,ICICI,DEBIT
c_002982,414523,SBI,DEBIT
c_002983,500853,CHASE,CREDIT
c_002984,456214,CHASE,DEBIT
c_002985,525205,CHASE,DEBIT
c_002986,427201,CHASE,DEBIT
c_002987,548878,SBI,CREDIT
c_002988,440572,SBI,CREDIT
c_002989,439907,ICICI,CREDIT
c_002990,537901,CHASE,CREDIT
c_002991,463858,CITI,DEBIT
c_002992,525609,CHASE,CREDIT
c_002993,424245,SBI,DEBIT
c_002994,463288,SBI,DEBIT
c_002995,432602,CHASE,CREDIT
c_002996,515426,HDFC,CREDIT
c_002997,401537,SBI,CREDIT
c_002998,546594,HDFC,CREDIT
c_002999,460029,SBI,CREDIT
c_003000,559259,ICICI,DEBIT
c_003001,431833,CHASE,DEBIT
c_003002,488867,HDFC,CREDIT
c_003003,553995,CITI,DEBIT
c_003004,497253,SBI,CREDIT
c_003005,479235,CHASE,DEBIT
c_003006,555328,CITI,CREDIT
c_003007,404083,HDFC,CREDIT
c_003008,485893,SBI,CREDIT
c_003009,401285,ICICI,DEBIT
c_003010,465676,ICICI,CREDIT
c_003011,425967,CITI,CREDIT
c_003012,504210,CITI,DEBIT
c_003013,494926,SBI,DEBIT
c_003014,558423,HDFC,CREDIT
c_003015,406253,CITI,DEBIT
c_003016,502086,HDFC,DEBIT
c_003017,412559,HDFC,DEBIT
c_003018,414518,HDFC,CREDIT
c_003019,511183,HDFC,CREDIT
c_003020,418458,CITI,CREDIT
c_003021,450469,CITI,CREDIT
c_003022,466159,CITI,DEBIT
c_003023,436520,HDFC,DEBIT
c_003024,400316,HDFC,DEBIT
c_003025,450650,CITI,CREDIT
c_003026,498426,CITI,DEBIT
c_003027,546979,CHASE,CREDIT
c_003028,433516,ICICI,DEBIT
c_003029,419287,HDFC,CREDIT
c_003030,468786,CITI,DEBIT
c_003031,529444,CHASE,DEBIT
c_003032,508184,SBI,CREDIT
c_003033,509835,HDFC,DEBIT
c_003034,433146,HDFC,DEBIT
c_003035,436623,HDFC,CREDIT
c_003036,455921,HDFC,CREDIT
c_003037,475347,HDFC,CREDIT
c_003038,500769,HDFC,DEBIT
c_003039,407616,ICICI,DEBIT
c_003040,508386,SBI,DEBIT
c_003041,514389,CITI,DEBIT
c_003042,511033,CITI,DEBIT
c_003043,483064,CITI,DEBIT
c_003044,508482,CHASE,CREDIT
c_003045,471805,HDFC,DEBIT
c_003046,438624,ICICI,DEBIT
c_003047,549832,ICICI,DEBIT
c_003048,489991,ICICI,DEBIT
c_003049,505465,CHASE,DEBIT
c_003050,445824,CHASE,DEBIT
c_003051,520873,CITI,CREDIT
c_003052,558600,CITI,CREDIT
c_003053,443362,ICICI,CREDIT
c_003054,448499,CITI,CREDIT
c_003055,467439,SBI,CREDIT
c_003056,536376,SBI,DEBIT
c_003057,512513,CITI,CREDIT
c_003058,532984,HDFC,DEBIT
c_003059,419499,SBI,DEBIT
c_003060,457877,HDFC,CREDIT
c_003061,467503,HDFC,DEBIT
c_003062,484010,CITI,CREDIT
c_003063,525541,HDFC,CREDIT
c_003064,483168,SBI,DEBIT
c_003065,501883,ICICI,CREDIT
c_003066,539105,CHASE,DEBIT
c_003067,445018,SBI,DEBIT
c_003068,439831,HDFC,CREDIT
c_003069,502281,ICICI,CREDIT
c_003070,444118,HDFC,CREDIT
c_003071,446813,CHASE,CREDIT
c_003072,405894,ICICI,DEBIT
c_003073,449875,SBI,CREDIT
c_003074,418995,CITI,DEBIT
c_003075,445930,CITI,CREDIT
c_003076,490361,CITI,CREDIT
c_003077,522790,ICICI,CREDIT
c_003078,549749,ICICI,CREDIT
c_003079,528152,CITI,CREDIT
c_003080,490769,HDFC,DEBIT
c_003081,466808,CHASE,CREDIT
c_003082,422370,HDFC,DEBIT
c_003083,525693,ICICI,CREDIT
c_003084,519550,HDFC,DEBIT
c_003085,538334,CHASE,DEBIT
c_003086,493099,CHASE,CREDIT
c_003087,513007,HDFC,DEBIT
c_003088,442025,SBI,CREDIT
c_003089,442039,ICICI,DEBIT
c_003090,408029,HDFC,DEBIT
c_003091,494763,CHASE,DEBIT
c_003092,408407,CITI,DEBIT
c_003093,551528,ICICI,CREDIT
c_003094,546438,ICICI,CREDIT
c_003095,458503,ICICI,DEBIT
c_003096,410306,CHASE,DEBIT
c_003097,421816,ICICI,CREDIT
c_003098,460169,CHASE,CREDIT
c_003099,476181,CITI,CREDIT
c_003100,439150,ICICI,DEBIT
c_003101,523715,ICICI,DEBIT
c_003102,416791,CITI,CREDIT
c_003103,405899,CITI,CREDIT
c_003104,436104,CITI,CREDIT
c_003105,466423,HDFC,CREDIT
c_003106,441986,CHASE,CREDIT
c_003107,454877,CHASE,CREDIT
c_003108,417359,ICICI,CREDIT
c_003109,492663,SBI,DEBIT
c_003110,405107,HDFC,CREDIT
c_003111,421171,HDFC,DEBIT
c_003112,479580,CITI,CREDIT
c_003113,433789,ICICI,CREDIT
c_003114,445329,ICICI,DEBIT
c_003115,403372,ICICI,CREDIT
c_003116,402814,CHASE,DEBIT
c_003117,433817,ICICI,CREDIT
c_003118,410036,ICICI,DEBIT
c_003119,400739,ICICI,CREDIT
c_003120,437315,SBI,DEBIT
c_003121,519772,SBI,DEBIT
c_003122,550553,HDFC,CREDIT
c_003123,550241,ICICI,DEBIT
c_003124,558897,HDFC,CREDIT
c_003125,503912,ICICI,DEBIT
c_003126,510631,CHASE,CREDIT
c_003127,546316,CHASE,CREDIT
c_003128,402424,ICICI,DEBIT
c_003129,400376,SBI,CREDIT
c_003130,472993,SBI,DEBIT
c_003131,404944,CHASE,DEBIT
c_003132,514267,CHASE,CREDIT
c_003133,552118,CHASE,DEBIT
c_003134,408028,CITI,CREDIT
c_003135,476061,SBI,DEBIT
c_003136,426175,SBI,DEBIT
c_003137,528398,CHASE,CREDIT
c_003138,437408,CITI,CREDIT
c_003139,444553,CITI,DEBIT
c_003140,553707,ICICI,CREDIT
c_003141,425137,HDFC,CREDIT
c_003142,401591,SBI,DEBIT
c_003143,559865,CHASE,CREDIT
c_003144,425877,ICICI,DEBIT
c_003145,486480,ICICI,CREDIT
c_003146,497642,ICICI,DEBIT
c_003147,442636,ICICI,DEBIT
c_003148,485033,CITI,DEBIT
c_003149,519545,CHASE,CREDIT
c_003150,461606,SBI,CREDIT
c_003151,415011,SBI,CREDIT
c_003152,506061,ICICI,CREDIT
c_003153,452029,CITI,CREDIT
c_003154,412248,HDFC,DEBIT
c_003155,430359,SBI,DEBIT
c_003156,485098,SBI,CREDIT
c_003157,447599,CHASE,CREDIT
c_003158,542422,CITI,DEBIT
c_003159,505346,HDFC,DEBIT
c_003160,421615,CHASE,CREDIT
c_003161,539335,CITI,DEBIT
c_003162,462379,HDFC,CREDIT
c_003163,494042,CITI,DEBIT
c_003164,555453,CHASE,DEBIT
c_003165,542493,CHASE,DEBIT
c_003166,481133,ICICI,DEBIT
c_003167,559685,ICICI,CREDIT
c_003168,486108,SBI,CREDIT
c_003169,556305,ICICI,DEBIT
c_003170,485455,SBI,CREDIT
c_003171,516117,SBI,CREDIT
c_003172,530003,CITI,DEBIT
c_003173,428042,ICICI,CREDIT
c_003174,555297,CITI,DEBIT
c_003175,404802,SBI,CREDIT
c_003176,522614,CHASE,DEBIT
c_003177,515907,SBI,CREDIT
c_003178,427283,HDFC,CREDIT
