txn_id,note_text,created_at
tx_2024-01_145476,Merchant previously linked to fraud ring.,2025-05-05 18:02:03
tx_2024-01_37447,Multiple failed attempts before success.,2025-02-09 19:34:23
tx_2024-01_3704,Multiple failed attempts before success.,2025-08-14 13:01:56
tx_2024-01_1163,Cardholder reported unauthorized transaction.,2025-05-25 22:38:54
tx_2024-01_125680,Cardholder reported unauthorized transaction.,2025-05-04 20:44:42
tx_2024-01_2781,Multiple failed attempts before success.,2025-08-12 13:03:27
tx_2024-01_89208,Merchant previously linked to fraud ring.,2025-12-12 05:57:56
tx_2024-01_78141,Multiple failed attempts before success.,2025-04-26 01:56:34
tx_2024-01_57365,Cardholder reported unauthorized transaction.,2025-01-13 05:16:22
tx_2024-01_6569,Multiple failed attempts before success.,2025-08-21 18:57:41
tx_2024-01_92296,Device fingerprint inconsistent.,2025-08-25 08:13:26
tx_2024-01_148396,Merchant previously linked to fraud ring.,2025-12-09 20:39:14
tx_2024-01_32624,Device fingerprint inconsistent.,2025-02-05 17:14:26
tx_2024-01_140266,Cardholder reported unauthorized transaction.,2025-03-24 09:27:59
tx_2024-01_132826,Cardholder reported unauthorized transaction.,2025-03-21 18:37:37
tx_2024-01_25427,Cardholder reported unauthorized transaction.,2025-03-31 20:10:45
tx_2024-01_24077,Cardholder reported unauthorized transaction.,2025-10-16 07:22:41
tx_2024-01_48983,Multiple failed attempts before success.,2025-03-27 01:23:57
tx_2024-01_2458,Device fingerprint inconsistent.,2025-11-27 14:37:57
tx_2024-01_65643,Device fingerprint inconsistent.,2025-01-29 03:58:57
tx_2024-01_60131,Device fingerprint inconsistent.,2025-02-17 06:09:43
tx_2024-01_29901,Device fingerprint inconsistent.,2025-12-15 10:30:10
tx_2024-01_110481,Merchant previously linked to fraud ring.,2025-11-17 19:14:13
tx_2024-01_98206,Device fingerprint inconsistent.,2025-10-19 16:11:41
tx_2024-01_87210,Device fingerprint inconsistent.,2025-06-24 10:33:21
tx_2024-01_141013,Device fingerprint inconsistent.,2025-09-26 03:48:38
tx_2024-01_134931,Merchant previously linked to fraud ring.,2025-11-20 06:07:56
tx_2024-01_101024,Cardholder reported unauthorized transaction.,2025-03-13 18:46:51
tx_2024-01_90013,Device fingerprint inconsistent.,2025-07-23 04:04:59
tx_2024-01_101643,Device fingerprint inconsistent.,2025-01-01 02:18:22
tx_2024-01_21685,Multiple failed attempts before success.,2025-01-03 21:35:45
tx_2024-01_58156,Merchant previously linked to fraud ring.,2025-05-30 01:27:23
tx_2024-01_126044,Cardholder reported unauthorized transaction.,2025-03-10 00:05:32
tx_2024-01_74358,Device fingerprint inconsistent.,2025-09-14 01:18:06
tx_2024-01_144618,Device fingerprint inconsistent.,2025-08-24 06:38:00
tx_2024-01_119501,Multiple failed attempts before success.,2025-04-11 12:20:59
tx_2024-01_142516,Device fingerprint inconsistent.,2025-10-15 13:55:40
tx_2024-01_70573,Device fingerprint inconsistent.,2025-11-03 12:20:34
tx_2024-01_109102,Device fingerprint inconsistent.,2025-07-19 04:20:47
tx_2024-01_91048,Merchant previously linked to fraud ring.,2025-06-21 14:58:25
tx_2024-01_143095,Merchant previously linked to fraud ring.,2025-06-26 21:22:36
tx_2024-01_102310,Multiple failed attempts before success.,2025-05-03 03:49:41
tx_2024-01_38990,Multiple failed attempts before success.,2025-12-11 04:21:46
tx_2024-01_60466,Cardholder reported unauthorized transaction.,2025-11-22 03:37:34
tx_2024-01_42406,Merchant previously linked to fraud ring.,2025-10-22 21:14:49
tx_2024-01_12195,Device fingerprint inconsistent.,2025-03-23 20:38:20
tx_2024-01_44092,Multiple failed attempts before success.,2025-02-13 02:44:09
tx_2024-01_19930,Merchant previously linked to fraud ring.,2025-11-18 05:06:57
tx_2024-01_141236,Device fingerprint inconsistent.,2025-04-01 23:37:18
tx_2024-01_136971,Cardholder reported unauthorized transaction.,2025-08-17 13:21:29
tx_2024-01_67775,Device fingerprint inconsistent.,2025-09-02 21:52:40
tx_2024-01_88767,Multiple failed attempts before success.,2025-08-25 19:37:50
tx_2024-01_45011,Multiple failed attempts before success.,2025-10-18 13:42:32
tx_2024-01_82076,Multiple failed attempts before success.,2025-07-02 00:56:16
tx_2024-01_24990,Cardholder reported unauthorized transaction.,2025-10-14 02:58:42
tx_2024-01_41325,Merchant previously linked to fraud ring.,2025-09-02 14:21:38
tx_2024-01_96886,Multiple failed attempts before success.,2025-08-03 00:19:22
tx_2024-01_21504,Device fingerprint inconsistent.,2025-08-01 05:35:06
tx_2024-01_36089,Multiple failed attempts before success.,2025-04-10 07:32:31
tx_2024-01_101410,Multiple failed attempts before success.,2025-10-18 04:58:14
tx_2024-01_86012,Merchant previously linked to fraud ring.,2025-01-01 19:47:12
tx_2024-01_139337,Cardholder reported unauthorized transaction.,2025-07-10 19:57:05
tx_2024-01_23101,Cardholder reported unauthorized transaction.,2025-02-17 13:29:07
tx_2024-01_148447,Merchant previously linked to fraud ring.,2025-06-12 20:14:21
tx_2024-01_20123,Device fingerprint inconsistent.,2025-07-28 02:53:28
tx_2024-01_142823,Device fingerprint inconsistent.,2025-08-14 22:15:57
tx_2024-01_115280,Cardholder reported unauthorized transaction.,2025-07-27 08:24:50
tx_2024-01_94977,Multiple failed attempts before success.,2025-06-30 07:03:21
tx_2024-01_143137,Device fingerprint inconsistent.,2025-12-11 04:32:32
tx_2024-01_115391,Merchant previously linked to fraud ring.,2025-07-12 21:31:00
tx_2024-01_132716,Merchant previously linked to fraud ring.,2025-07-25 23:04:36
tx_2024-01_109489,Merchant previously linked to fraud ring.,2025-01-31 07:21:42
tx_2024-01_54584,Multiple failed attempts before success.,2025-03-19 05:03:44
tx_2024-01_70982,Cardholder reported unauthorized transaction.,2025-04-18 07:09:44
tx_2024-01_4015,Device fingerprint inconsistent.,2025-09-14 12:58:37
tx_2024-01_62440,Merchant previously linked to fraud ring.,2025-09-12 05:31:22
tx_2024-01_41189,Merchant previously linked to fraud ring.,2025-01-11 11:07:47
tx_2024-01_144836,Cardholder reported unauthorized transaction.,2025-09-20 05:01:53
tx_2024-01_35371,Merchant previously linked to fraud ring.,2025-07-18 09:47:30
tx_2024-01_4947,Multiple failed attempts before success.,2025-11-08 12:15:44
tx_2024-01_67971,Device fingerprint inconsistent.,2025-09-16 11:13:51
tx_2024-01_30534,Multiple failed attempts before success.,2025-10-03 08:45:34
tx_2024-01_92353,Device fingerprint inconsistent.,2025-10-12 06:01:04
tx_2024-01_85605,Cardholder reported unauthorized transaction.,2025-02-09 13:24:59
tx_2024-01_51184,Merchant previously linked to fraud ring.,2025-03-26 13:38:31
tx_2024-01_101527,Cardholder reported unauthorized transaction.,2025-04-06 22:15:07
tx_2024-01_148635,Merchant previously linked to fraud ring.,2025-03-03 10:09:12
tx_2024-01_29791,Merchant previously linked to fraud ring.,2025-08-17 09:01:45
tx_2024-01_54994,Merchant previously linked to fraud ring.,2025-12-17 17:02:47
tx_2024-01_42866,Cardholder reported unauthorized transaction.,2025-09-15 15:45:21
tx_2024-01_4985,Multiple failed attempts before success.,2025-06-15 14:06:11
tx_2024-01_66425,Multiple failed attempts before success.,2025-12-13 21:36:58
tx_2024-01_100737,Merchant previously linked to fraud ring.,2025-09-07 05:52:39
tx_2024-01_111168,Device fingerprint inconsistent.,2025-06-13 05:30:49
tx_2024-01_83178,Merchant previously linked to fraud ring.,2025-08-04 18:59:26
tx_2024-01_8392,Merchant previously linked to fraud ring.,2025-10-02 16:31:19
tx_2024-01_81003,Cardholder reported unauthorized transaction.,2025-04-21 16:30:39
tx_2024-01_83542,Merchant previously linked to fraud ring.,2025-03-02 10:53:20
tx_2024-01_81542,Merchant previously linked to fraud ring.,2025-04-08 17:13:58
tx_2024-01_74497,Multiple failed attempts before success.,2025-03-12 03:59:59
tx_2024-01_132905,Cardholder reported unauthorized transaction.,2025-05-16 15:09:26
tx_2024-01_84531,Cardholder reported unauthorized transaction.,2025-07-16 06:45:04
tx_2024-01_16107,Device fingerprint inconsistent.,2025-07-19 04:48:39
tx_2024-01_128774,Device fingerprint inconsistent.,2025-08-03 22:48:26
tx_2024-01_92675,Cardholder reported unauthorized transaction.,2025-11-11 13:17:17
tx_2024-01_29209,Device fingerprint inconsistent.,2025-08-03 10:18:03
tx_2024-01_119277,Multiple failed attempts before success.,2025-03-25 09:49:24
tx_2024-01_12456,Cardholder reported unauthorized transaction.,2025-10-17 04:56:55
tx_2024-01_57336,Cardholder reported unauthorized transaction.,2025-05-18 13:18:23
tx_2024-01_53544,Multiple failed attempts before success.,2025-10-14 16:33:14
tx_2024-01_101799,Merchant previously linked to fraud ring.,2025-12-01 22:32:14
tx_2024-01_37524,Device fingerprint inconsistent.,2025-07-11 09:48:24
tx_2024-01_125612,Multiple failed attempts before success.,2025-06-06 13:16:24
tx_2024-01_89995,Device fingerprint inconsistent.,2025-05-17 01:30:20
tx_2024-01_6144,Merchant previously linked to fraud ring.,2025-09-05 19:21:08
tx_2024-01_63264,Device fingerprint inconsistent.,2025-05-09 05:44:11
tx_2024-01_27304,Device fingerprint inconsistent.,2025-07-17 21:45:16
tx_2024-01_95121,Device fingerprint inconsistent.,2025-06-12 03:07:34
tx_2024-01_119247,Device fingerprint inconsistent.,2025-06-15 10:31:52
tx_2024-01_57688,Device fingerprint inconsistent.,2025-04-09 04:17:46
tx_2024-01_57043,Multiple failed attempts before success.,2025-08-07 12:27:16
tx_2024-01_141959,Cardholder reported unauthorized transaction.,2025-06-16 11:34:42
tx_2024-01_70570,Device fingerprint inconsistent.,2025-05-03 13:39:32
tx_2024-01_52447,Device fingerprint inconsistent.,2025-08-16 18:21:26
tx_2024-01_40363,Multiple failed attempts before success.,2025-02-26 00:30:38
tx_2024-01_56682,Cardholder reported unauthorized transaction.,2025-04-27 09:50:07
tx_2024-01_59944,Multiple failed attempts before success.,2025-10-27 02:59:23
tx_2024-01_39538,Device fingerprint inconsistent.,2025-01-22 19:55:48
tx_2024-01_123042,Multiple failed attempts before success.,2025-10-09 21:01:44
tx_2024-01_115713,Device fingerprint inconsistent.,2025-12-02 22:36:51
tx_2024-01_95366,Merchant previously linked to fraud ring.,2025-02-22 05:19:43
tx_2024-01_145592,Merchant previously linked to fraud ring.,2025-04-21 12:46:32
tx_2024-01_43263,Merchant previously linked to fraud ring.,2025-05-30 00:34:10
tx_2024-01_56155,Merchant previously linked to fraud ring.,2025-11-17 22:33:57
tx_2024-01_117419,Merchant previously linked to fraud ring.,2025-03-29 11:10:29
tx_2024-01_65047,Merchant previously linked to fraud ring.,2025-06-30 07:29:34
tx_2024-01_7709,Merchant previously linked to fraud ring.,2025-05-05 06:55:46
tx_2024-01_127695,Merchant previously linked to fraud ring.,2025-03-17 12:00:40
tx_2024-01_16026,Merchant previously linked to fraud ring.,2025-05-05 10:37:57
tx_2024-01_100222,Device fingerprint inconsistent.,2025-02-19 21:41:51
tx_2024-01_45591,Device fingerprint inconsistent.,2025-01-12 03:52:16
tx_2024-01_26777,Merchant previously linked to fraud ring.,2025-04-16 10:38:12
tx_2024-01_117268,Merchant previously linked to fraud ring.,2025-10-14 15:35:27
tx_2024-01_30597,Device fingerprint inconsistent.,2025-04-30 15:24:27
tx_2024-01_671,Cardholder reported unauthorized transaction.,2025-06-04 13:00:47
tx_2024-01_149301,Device fingerprint inconsistent.,2025-02-26 06:31:44
tx_2024-01_119388,Cardholder reported unauthorized transaction.,2025-07-07 16:30:57
tx_2024-01_112146,Merchant previously linked to fraud ring.,2025-07-25 16:34:02
tx_2024-01_88027,Merchant previously linked to fraud ring.,2025-06-28 07:00:07
tx_2024-01_11046,Multiple failed attempts before success.,2025-07-21 14:04:21
tx_2024-01_93882,Multiple failed attempts before success.,2025-05-22 18:28:54
tx_2024-01_145215,Cardholder reported unauthorized transaction.,2025-02-04 05:23:43
tx_2024-01_103136,Multiple failed attempts before success.,2025-07-17 19:20:46
tx_2024-01_110855,Merchant previously linked to fraud ring.,2025-01-16 15:17:19
tx_2024-01_75658,Cardholder reported unauthorized transaction.,2025-12-16 03:48:12
tx_2024-01_11172,Merchant previously linked to fraud ring.,2025-04-08 16:20:52
tx_2024-01_12682,Device fingerprint inconsistent.,2025-11-04 13:04:19
tx_2024-01_35639,Cardholder reported unauthorized transaction.,2025-10-30 06:29:21
tx_2024-01_13736,Merchant previously linked to fraud ring.,2025-10-20 23:07:11
tx_2024-01_131430,Merchant previously linked to fraud ring.,2025-01-22 11:52:02
tx_2024-01_71778,Merchant previously linked to fraud ring.,2025-07-29 00:30:51
tx_2024-01_17777,Multiple failed attempts before success.,2025-05-09 03:54:01
tx_2024-01_102471,Device fingerprint inconsistent.,2025-12-10 22:38:14
tx_2024-01_73978,Device fingerprint inconsistent.,2025-12-09 00:55:00
tx_2024-01_39026,Merchant previously linked to fraud ring.,2025-06-14 19:12:29
tx_2024-01_63868,Merchant previously linked to fraud ring.,2025-12-18 05:39:04
tx_2024-01_48419,Multiple failed attempts before success.,2025-02-21 17:20:40
tx_2024-01_31934,Cardholder reported unauthorized transaction.,2025-07-23 07:21:30
tx_2024-01_15466,Cardholder reported unauthorized transaction.,2025-03-13 06:40:27
tx_2024-01_67087,Device fingerprint inconsistent.,2025-12-10 04:26:58
tx_2024-01_3770,Cardholder reported unauthorized transaction.,2025-10-11 01:02:31
tx_2024-01_21859,Cardholder reported unauthorized transaction.,2025-09-03 02:39:33
tx_2024-01_56650,Cardholder reported unauthorized transaction.,2025-04-29 20:02:30
tx_2024-01_99218,Device fingerprint inconsistent.,2025-10-27 18:26:00
tx_2024-01_59418,Multiple failed attempts before success.,2025-12-16 00:29:12
tx_2024-01_37148,Merchant previously linked to fraud ring.,2025-01-16 00:25:58
tx_2024-01_47793,Multiple failed attempts before success.,2025-07-23 01:40:08
tx_2024-01_21191,Multiple failed attempts before success.,2025-01-04 21:10:57
tx_2024-01_77551,Multiple failed attempts before success.,2025-06-25 19:06:32
tx_2024-01_48521,Device fingerprint inconsistent.,2025-07-16 16:52:30
tx_2024-01_119903,Cardholder reported unauthorized transaction.,2025-04-13 09:55:51
tx_2024-01_41864,Merchant previously linked to fraud ring.,2025-08-15 10:06:09
tx_2024-01_21481,Cardholder reported unauthorized transaction.,2025-09-18 23:26:35
tx_2024-01_84209,Merchant previously linked to fraud ring.,2025-02-13 04:10:18
tx_2024-01_41404,Device fingerprint inconsistent.,2025-06-15 12:18:21
tx_2024-01_43535,Merchant previously linked to fraud ring.,2025-11-05 21:00:55
tx_2024-01_111879,Merchant previously linked to fraud ring.,2025-05-12 03:45:26
tx_2024-01_49068,Merchant previously linked to fraud ring.,2025-09-01 18:47:50
tx_2024-01_65295,Merchant previously linked to fraud ring.,2025-05-31 07:00:54
tx_2024-01_58431,Merchant previously linked to fraud ring.,2025-01-28 03:01:00
tx_2024-01_78579,Multiple failed attempts before success.,2025-11-29 03:42:48
tx_2024-01_16431,Device fingerprint inconsistent.,2025-04-12 20:05:57
tx_2024-01_140478,Multiple failed attempts before success.,2025-07-16 17:14:51
tx_2024-01_11353,Cardholder reported unauthorized transaction.,2025-05-08 15:31:11
tx_2024-01_140541,Cardholder reported unauthorized transaction.,2025-11-15 05:52:00
tx_2024-01_63682,Device fingerprint inconsistent.,2025-01-28 07:10:23
tx_2024-01_148973,Merchant previously linked to fraud ring.,2025-03-20 22:50:05
tx_2024-01_97109,Device fingerprint inconsistent.,2025-02-02 00:11:28
tx_2024-01_86968,Multiple failed attempts before success.,2025-01-22 02:31:02
tx_2024-01_121449,Cardholder reported unauthorized transaction.,2025-10-29 08:19:36
tx_2024-01_72260,Device fingerprint inconsistent.,2025-10-22 10:27:42
tx_2024-01_12229,Merchant previously linked to fraud ring.,2025-02-26 17:40:40
tx_2024-01_129955,Cardholder reported unauthorized transaction.,2025-10-23 18:49:15
tx_2024-01_71427,Device fingerprint inconsistent.,2025-06-24 06:42:06
tx_2024-01_88613,Device fingerprint inconsistent.,2025-05-14 05:33:01
tx_2024-01_63335,Multiple failed attempts before success.,2025-08-05 01:36:09
tx_2024-01_26620,Device fingerprint inconsistent.,2025-04-12 10:13:44
tx_2024-01_112845,Merchant previously linked to fraud ring.,2025-11-16 14:43:56
tx_2024-01_79336,Cardholder reported unauthorized transaction.,2025-04-02 07:12:18
tx_2024-01_73830,Merchant previously linked to fraud ring.,2025-01-07 17:26:56
tx_2024-01_144203,Merchant previously linked to fraud ring.,2025-06-30 12:03:29
tx_2024-01_98509,Device fingerprint inconsistent.,2025-06-16 02:02:57
tx_2024-01_144760,Multiple failed attempts before success.,2025-11-29 04:42:26
tx_2024-01_107521,Merchant previously linked to fraud ring.,2025-01-27 21:59:53
tx_2024-01_115421,Device fingerprint inconsistent.,2025-07-31 23:22:54
tx_2024-01_43298,Device fingerprint inconsistent.,2025-07-30 05:49:46
tx_2024-01_119810,Cardholder reported unauthorized transaction.,2025-03-26 21:35:26
tx_2024-01_56315,Cardholder reported unauthorized transaction.,2025-04-15 14:57:43
tx_2024-01_72198,Merchant previously linked to fraud ring.,2025-07-08 01:52:12
tx_2024-01_8598,Device fingerprint inconsistent.,2025-10-05 16:58:30
tx_2024-01_118474,Cardholder reported unauthorized transaction.,2025-11-28 21:28:27
